Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;tri;Code Postal
2021;OCCITANIE;TOULOUSE;TARN;LABRUGUIERE;0810166R;ECOLE PRIMAIRE PUBLIQUE;PASTEUR;PUBLIC;0;0;8;188;67;121;0;22;23;35;17;24;79-OCCITANIE-TOULOUSE-TARN-LABRUGUIERE-0810166R;81290
2021;OCCITANIE;TOULOUSE;TARN;LABRUGUIERE;0810167S;ECOLE PRIMAIRE PUBLIQUE;MARIE CURIE;PUBLIC;0;0;9;200;72;128;0;22;23;23;33;27;79-OCCITANIE-TOULOUSE-TARN-LABRUGUIERE-0810167S;81290
2021;OCCITANIE;TOULOUSE;TARN;LABRUGUIERE;0810170V;ECOLE PRIMAIRE PUBLIQUE;SAINT-HILAIRE;PUBLIC;0;0;4;94;31;63;0;19;9;9;14;12;79-OCCITANIE-TOULOUSE-TARN-LABRUGUIERE-0810170V;81290
2021;OCCITANIE;TOULOUSE;TARN;LABRUGUIERE;0810917G;ECOLE PRIMAIRE PRIVEE;SAINT-DOMINIQUE;PRIVE;0;0;8;195;62;133;0;25;26;27;27;28;79-OCCITANIE-TOULOUSE-TARN-LABRUGUIERE-0810917G;81290
2021;OCCITANIE;TOULOUSE;TARN;LACABAREDE;0810940G;ECOLE PRIMAIRE;;PUBLIC;0;0;3;65;18;47;0;11;10;7;7;12;79-OCCITANIE-TOULOUSE-TARN-LACABAREDE-0810940G;81240
2021;OCCITANIE;TOULOUSE;TARN;LACAUNE;0810414K;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;3;82;82;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-LACAUNE-0810414K;81230
2021;OCCITANIE;TOULOUSE;TARN;LACAUNE;0811183W;ECOLE PRIMAIRE PUBLIQUE;VICTOR HUGO;PUBLIC;0;0;6;125;0;125;0;22;28;25;22;28;79-OCCITANIE-TOULOUSE-TARN-LACAUNE-0811183W;81230
2021;OCCITANIE;TOULOUSE;TARN;LACOUGOTTE-CADOUL;0810679Y;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;1;16;16;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-LACOUGOTTE-CADOUL-0810679Y;81500
2021;OCCITANIE;TOULOUSE;TARN;LACROUZETTE;0810593E;ECOLE PRIMAIRE PUBLIQUE;LE SIDOBRE;PUBLIC;0;0;3;38;10;28;0;2;3;3;11;9;79-OCCITANIE-TOULOUSE-TARN-LACROUZETTE-0810593E;81210
2021;OCCITANIE;TOULOUSE;TARN;LACROUZETTE;0811128L;ECOLE ELEMENTAIRE PRIVEE;SAINT-JOSEPH;PRIVE;0;0;3;78;25;53;0;13;9;8;14;9;79-OCCITANIE-TOULOUSE-TARN-LACROUZETTE-0811128L;81210
2021;OCCITANIE;TOULOUSE;TARN;LAGARDIOLLE;0810720T;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;28;0;28;0;0;13;15;0;0;79-OCCITANIE-TOULOUSE-TARN-LAGARDIOLLE-0810720T;81110
2021;OCCITANIE;TOULOUSE;TARN;LAGARRIGUE;0810175A;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;128;37;91;0;19;16;24;11;21;79-OCCITANIE-TOULOUSE-TARN-LAGARRIGUE-0810175A;81090
2021;OCCITANIE;TOULOUSE;TARN;LAGRAVE;0811136V;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;10;256;87;169;0;34;39;32;32;32;79-OCCITANIE-TOULOUSE-TARN-LAGRAVE-0811136V;81150
2021;OCCITANIE;TOULOUSE;TARN;LAMILLARIE;0811348A;ECOLE PRIMAIRE PUBLIQUE;YVES DUTEIL;PUBLIC;0;0;2;52;23;29;0;5;7;4;5;8;79-OCCITANIE-TOULOUSE-TARN-LAMILLARIE-0811348A;81120
2021;OCCITANIE;TOULOUSE;TARN;LAPARROUQUIAL;0810500D;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;16;14;2;0;2;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-LAPARROUQUIAL-0810500D;81640
2021;OCCITANIE;TOULOUSE;TARN;LASGRAISSES;0810751B;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;22;0;22;0;0;0;0;10;12;79-OCCITANIE-TOULOUSE-TARN-LASGRAISSES-0810751B;81300
2021;OCCITANIE;TOULOUSE;TARN;LAUTREC;0810545C;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;140;43;97;0;18;15;24;19;21;79-OCCITANIE-TOULOUSE-TARN-LAUTREC-0810545C;81440
2021;OCCITANIE;TOULOUSE;TARN;LAVAUR;0810415L;ECOLE MATERNELLE PUBLIQUE;CENTRE;PUBLIC;0;0;4;90;90;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-LAVAUR-0810415L;81500
2021;OCCITANIE;TOULOUSE;TARN;LAVAUR;0810759K;ECOLE PRIMAIRE PUBLIQUE;CENTRE;PUBLIC;0;0;9;195;0;184;11;37;27;37;46;37;79-OCCITANIE-TOULOUSE-TARN-LAVAUR-0810759K;81500
2021;OCCITANIE;TOULOUSE;TARN;LAVAUR;0810760L;ECOLE PRIMAIRE PUBLIQUE;LES CLAUZADES;PUBLIC;0;0;10;239;0;239;0;42;45;49;51;52;79-OCCITANIE-TOULOUSE-TARN-LAVAUR-0810760L;81500
2021;OCCITANIE;TOULOUSE;TARN;LAVAUR;0810946N;ECOLE PRIMAIRE PUBLIQUE;LE PIGNE;PUBLIC;0;0;9;192;0;183;9;41;37;41;29;35;79-OCCITANIE-TOULOUSE-TARN-LAVAUR-0810946N;81500
2021;OCCITANIE;TOULOUSE;TARN;LAVAUR;0810955Y;ECOLE MATERNELLE PUBLIQUE;LE PIGNE;PUBLIC;0;0;4;90;90;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-LAVAUR-0810955Y;81500
2021;OCCITANIE;TOULOUSE;TARN;LAVAUR;0810973T;ECOLE PRIMAIRE PRIVEE;SAINTE-CROIX;PRIVE;0;0;9;225;75;150;0;28;25;29;32;36;79-OCCITANIE-TOULOUSE-TARN-LAVAUR-0810973T;81500
2021;OCCITANIE;TOULOUSE;TARN;LAVAUR;0811059L;ECOLE MATERNELLE PUBLIQUE;COMTESSE DE SEGUR;PUBLIC;0;0;5;124;124;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-LAVAUR-0811059L;81500
2021;OCCITANIE;TOULOUSE;TARN;LAVAUR;0811350C;ECOLE ELEMENTAIRE PRIVEE;CALANDRETA DEL PASTEL;PRIVE;0;0;1;26;16;10;0;1;2;6;1;0;79-OCCITANIE-TOULOUSE-TARN-LAVAUR-0811350C;81500
2021;OCCITANIE;TOULOUSE;TARN;LE BEZ;0810585W;ECOLE PRIMAIRE;;PUBLIC;0;0;3;55;19;36;0;7;10;10;5;4;79-OCCITANIE-TOULOUSE-TARN-LE BEZ-0810585W;81260
2021;OCCITANIE;TOULOUSE;TARN;LE GARRIC;0811186Z;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;136;40;96;0;16;25;24;11;20;79-OCCITANIE-TOULOUSE-TARN-LE GARRIC-0811186Z;81450
2021;OCCITANIE;TOULOUSE;TARN;LE MASNAU-MASSUGUIES;0810599L;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;16;0;16;0;0;0;7;4;5;79-OCCITANIE-TOULOUSE-TARN-LE MASNAU-MASSUGUIES-0810599L;81530
2021;OCCITANIE;TOULOUSE;TARN;LE SEGUR;0810513T;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;21;0;21;0;0;3;3;8;7;79-OCCITANIE-TOULOUSE-TARN-LE SEGUR-0810513T;81640
2021;OCCITANIE;TOULOUSE;TARN;LE SEQUESTRE;0810476C;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;153;59;94;0;16;22;21;20;15;79-OCCITANIE-TOULOUSE-TARN-LE SEQUESTRE-0810476C;81990
2021;OCCITANIE;TOULOUSE;TARN;LE VERDIER;0810232M;ECOLE PRIMAIRE;;PUBLIC;0;0;1;20;2;18;0;3;1;5;5;4;79-OCCITANIE-TOULOUSE-TARN-LE VERDIER-0810232M;81140
2021;OCCITANIE;TOULOUSE;TARN;LEMPAUT;0810721U;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;89;29;60;0;9;9;15;15;12;79-OCCITANIE-TOULOUSE-TARN-LEMPAUT-0810721U;81700
2021;OCCITANIE;TOULOUSE;TARN;LES CAMMAZES;0810712J;ECOLE PRIMAIRE;;PUBLIC;0;0;2;48;19;29;0;5;6;3;9;6;79-OCCITANIE-TOULOUSE-TARN-LES CAMMAZES-0810712J;81540
2021;OCCITANIE;TOULOUSE;TARN;LESCOUT;0810722V;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;23;0;23;0;0;0;0;10;13;79-OCCITANIE-TOULOUSE-TARN-LESCOUT-0810722V;81110
2021;OCCITANIE;TOULOUSE;TARN;LESCURE-D'ALBIGEOIS;0810416M;ECOLE MATERNELLE PUBLIQUE;PAULINE KERGOMARD;PUBLIC;0;0;6;137;137;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-LESCURE-D'ALBIGEOIS-0810416M;81380
2021;OCCITANIE;TOULOUSE;TARN;LESCURE-D'ALBIGEOIS;0810474A;ECOLE PRIMAIRE PUBLIQUE;GEORGE SAND;PUBLIC;0;0;11;266;0;266;0;41;56;62;56;51;79-OCCITANIE-TOULOUSE-TARN-LESCURE-D'ALBIGEOIS-0810474A;81380
2021;OCCITANIE;TOULOUSE;TARN;LISLE-SUR-TARN;0810892E;ECOLE PRIMAIRE PRIVEE;SACRE COEUR;PRIVE;0;0;4;92;38;54;0;8;10;13;11;12;79-OCCITANIE-TOULOUSE-TARN-LISLE-SUR-TARN-0810892E;81310
2021;OCCITANIE;TOULOUSE;TARN;LISLE-SUR-TARN;0811051C;ECOLE MATERNELLE PUBLIQUE;LE PETIT PRINCE;PUBLIC;0;0;4;112;112;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-LISLE-SUR-TARN-0811051C;81310
2021;OCCITANIE;TOULOUSE;TARN;LISLE-SUR-TARN;0811194H;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;10;209;0;200;9;34;36;33;54;43;79-OCCITANIE-TOULOUSE-TARN-LISLE-SUR-TARN-0811194H;81310
2021;OCCITANIE;TOULOUSE;TARN;LOMBERS;0810549G;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;148;46;102;0;19;22;14;20;27;79-OCCITANIE-TOULOUSE-TARN-LOMBERS-0810549G;81120
2021;OCCITANIE;TOULOUSE;TARN;LUGAN;0810680Z;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;51;0;51;0;0;18;11;13;9;79-OCCITANIE-TOULOUSE-TARN-LUGAN-0810680Z;81500
2021;OCCITANIE;TOULOUSE;TARN;MARSSAC-SUR-TARN;0810478E;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;11;264;94;170;0;30;35;35;31;39;79-OCCITANIE-TOULOUSE-TARN-MARSSAC-SUR-TARN-0810478E;81150
2021;OCCITANIE;TOULOUSE;TARN;MASSAC-SERAN;0810851K;ECOLE PRIMAIRE PRIVEE;ETIENNE MARTIN;PRIVE;0;0;2;47;14;33;0;7;6;10;7;3;79-OCCITANIE-TOULOUSE-TARN-MASSAC-SERAN-0810851K;81500
2021;OCCITANIE;TOULOUSE;TARN;MASSAGUEL;0810177C;ECOLE PRIMAIRE;;PUBLIC;0;0;2;28;8;20;0;2;4;4;6;4;79-OCCITANIE-TOULOUSE-TARN-MASSAGUEL-0810177C;81110
2021;OCCITANIE;TOULOUSE;TARN;MASSALS;0810265Y;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;13;7;6;0;3;3;0;0;0;79-OCCITANIE-TOULOUSE-TARN-MASSALS-0810265Y;81250
2021;OCCITANIE;TOULOUSE;TARN;MAZAMET;0810647N;ECOLE PRIMAIRE;LABRESPY;PUBLIC;1;0;2;31;10;21;0;6;1;2;4;8;79-OCCITANIE-TOULOUSE-TARN-MAZAMET-0810647N;81200
2021;OCCITANIE;TOULOUSE;TARN;MAZAMET;0810652U;ECOLE PRIMAIRE;NEGRIN;PUBLIC;1;0;3;50;19;31;0;7;6;6;6;6;79-OCCITANIE-TOULOUSE-TARN-MAZAMET-0810652U;81200
2021;OCCITANIE;TOULOUSE;TARN;MAZAMET;0810653V;ECOLE PRIMAIRE PUBLIQUE;REPUBLIQUE;PUBLIC;1;0;6;109;46;63;0;15;11;15;10;12;79-OCCITANIE-TOULOUSE-TARN-MAZAMET-0810653V;81200
2021;OCCITANIE;TOULOUSE;TARN;MAZAMET;0811072A;ECOLE PRIMAIRE PRIVEE;NOTRE DAME SAINT JEAN;PRIVE;0;0;15;351;102;249;0;53;54;39;53;50;79-OCCITANIE-TOULOUSE-TARN-MAZAMET-0811072A;81200
2021;OCCITANIE;TOULOUSE;TARN;MAZAMET;0811179S;ECOLE PRIMAIRE PUBLIQUE;LES BAUSSES;PUBLIC;1;0;4;70;26;44;0;8;9;10;7;10;79-OCCITANIE-TOULOUSE-TARN-MAZAMET-0811179S;81200
2021;OCCITANIE;TOULOUSE;TARN;MAZAMET;0811236D;ECOLE PRIMAIRE PUBLIQUE;LA LAUZE;PUBLIC;1;0;6;91;37;46;8;8;12;12;7;7;79-OCCITANIE-TOULOUSE-TARN-MAZAMET-0811236D;81200
2021;OCCITANIE;TOULOUSE;TARN;MAZAMET;0811259D;ECOLE PRIMAIRE PUBLIQUE;GRAVAS MEYER;PUBLIC;1;0;4;77;30;47;0;8;7;9;11;12;79-OCCITANIE-TOULOUSE-TARN-MAZAMET-0811259D;81200
2021;OCCITANIE;TOULOUSE;TARN;MEZENS;0810245B;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;62;33;29;0;16;13;0;0;0;79-OCCITANIE-TOULOUSE-TARN-MEZENS-0810245B;81800
2021;OCCITANIE;TOULOUSE;TARN;MILHARS;0810503G;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;15;4;11;0;4;0;4;0;3;79-OCCITANIE-TOULOUSE-TARN-MILHARS-0810503G;81170
2021;OCCITANIE;TOULOUSE;TARN;MIRANDOL-BOURGNOUNAC;0811113V;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;91;33;58;0;9;4;18;14;13;79-OCCITANIE-TOULOUSE-TARN-MIRANDOL-BOURGNOUNAC-0811113V;81190
2021;OCCITANIE;TOULOUSE;TARN;MONESTIES;0811127K;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;77;27;50;0;11;8;11;14;6;79-OCCITANIE-TOULOUSE-TARN-MONESTIES-0811127K;81640
2021;OCCITANIE;TOULOUSE;TARN;MONTANS;0810212R;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;141;52;89;0;17;17;24;17;14;79-OCCITANIE-TOULOUSE-TARN-MONTANS-0810212R;81600
2021;OCCITANIE;TOULOUSE;TARN;MONTCABRIER;0810684D;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;68;24;44;0;14;6;5;9;10;79-OCCITANIE-TOULOUSE-TARN-MONTCABRIER-0810684D;81500
2021;OCCITANIE;TOULOUSE;TARN;MONTDRAGON;0810553L;ECOLE PRIMAIRE;;PUBLIC;0;0;2;54;48;6;0;6;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-MONTDRAGON-0810553L;81440
2021;OCCITANIE;TOULOUSE;TARN;MONTFA;0810151Z;ECOLE PRIMAIRE PUBLIQUE;LA CHICANE;PUBLIC;0;0;1;21;21;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-MONTFA-0810151Z;81210
2021;OCCITANIE;TOULOUSE;TARN;MONTGAILLARD;0810246C;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;25;0;25;0;10;15;0;0;0;79-OCCITANIE-TOULOUSE-TARN-MONTGAILLARD-0810246C;81630
2021;OCCITANIE;TOULOUSE;TARN;MONTREDON-LABESSONNIE;0810560U;ECOLE PRIMAIRE;LES FOURNIALS;PUBLIC;0;0;2;34;0;34;0;6;6;5;12;5;79-OCCITANIE-TOULOUSE-TARN-MONTREDON-LABESSONNIE-0810560U;81360
2021;OCCITANIE;TOULOUSE;TARN;MONTREDON-LABESSONNIE;0810852L;SAINTE THERESE;;PRIVE;0;0;3;54;13;41;0;6;7;10;12;6;79-OCCITANIE-TOULOUSE-TARN-MONTREDON-LABESSONNIE-0810852L;81360
2021;OCCITANIE;TOULOUSE;TARN;MONTREDON-LABESSONNIE;0811101G;ECOLE PRIMAIRE PUBLIQUE;LA SIGOURRE;PUBLIC;0;0;4;93;32;61;0;12;13;8;17;11;79-OCCITANIE-TOULOUSE-TARN-MONTREDON-LABESSONNIE-0811101G;81360
2021;OCCITANIE;TOULOUSE;TARN;MOULAYRES;0810753D;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;20;0;20;0;0;0;0;12;8;79-OCCITANIE-TOULOUSE-TARN-MOULAYRES-0810753D;81300
2021;OCCITANIE;TOULOUSE;TARN;MOULIN-MAGE;0810631W;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;17;0;17;0;0;3;3;7;4;79-OCCITANIE-TOULOUSE-TARN-MOULIN-MAGE-0810631W;81320
2021;OCCITANIE;TOULOUSE;TARN;MOULIN-MAGE;0810632X;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;22;16;6;0;6;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-MOULIN-MAGE-0810632X;81320
2021;OCCITANIE;TOULOUSE;TARN;MOUZIEYS-TEULET;0810269C;ECOLE PRIMAIRE;MOUZIEYS-TEULET;PUBLIC;0;0;3;51;16;35;0;9;9;6;7;4;79-OCCITANIE-TOULOUSE-TARN-MOUZIEYS-TEULET-0810269C;81430
2021;OCCITANIE;TOULOUSE;TARN;MURAT-SUR-VEBRE;0810633Y;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;75;39;36;0;11;4;8;6;7;79-OCCITANIE-TOULOUSE-TARN-MURAT-SUR-VEBRE-0810633Y;81320
2021;OCCITANIE;TOULOUSE;TARN;NAVES;0810152A;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;65;21;44;0;6;7;11;9;11;79-OCCITANIE-TOULOUSE-TARN-NAVES-0810152A;81710
2021;OCCITANIE;TOULOUSE;TARN;NOAILHAC;0810153B;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;68;24;44;0;12;9;6;12;5;79-OCCITANIE-TOULOUSE-TARN-NOAILHAC-0810153B;81490
2021;OCCITANIE;TOULOUSE;TARN;ORBAN;0810480G;ECOLE PRIMAIRE;;PUBLIC;0;0;2;40;6;34;0;16;8;10;0;0;79-OCCITANIE-TOULOUSE-TARN-ORBAN-0810480G;81120
2021;OCCITANIE;TOULOUSE;TARN;PALLEVILLE;0810725Y;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;80;33;47;0;9;10;9;11;8;79-OCCITANIE-TOULOUSE-TARN-PALLEVILLE-0810725Y;81700
2021;OCCITANIE;TOULOUSE;TARN;PAMPELONNE;0810319G;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;76;23;53;0;0;12;18;12;11;79-OCCITANIE-TOULOUSE-TARN-PAMPELONNE-0810319G;81190
2021;OCCITANIE;TOULOUSE;TARN;PARISOT;0810937D;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;118;52;66;0;16;19;31;0;0;79-OCCITANIE-TOULOUSE-TARN-PARISOT-0810937D;81310
2021;OCCITANIE;TOULOUSE;TARN;PAYRIN-AUGMONTEL;0810671P;ECOLE PRIMAIRE PUBLIQUE;PAYRIN;PUBLIC;0;0;6;144;47;97;0;16;25;20;13;23;79-OCCITANIE-TOULOUSE-TARN-PAYRIN-AUGMONTEL-0810671P;81660
2021;OCCITANIE;TOULOUSE;TARN;PAYRIN-AUGMONTEL;0810877N;ECOLE PRIMAIRE PRIVEE;DE LA SALVETAT;PRIVE;0;0;5;133;55;78;0;17;22;15;11;13;79-OCCITANIE-TOULOUSE-TARN-PAYRIN-AUGMONTEL-0810877N;81660
2021;OCCITANIE;TOULOUSE;TARN;PENNE;0810507L;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;22;0;22;0;0;0;9;6;7;79-OCCITANIE-TOULOUSE-TARN-PENNE-0810507L;81140
2021;OCCITANIE;TOULOUSE;TARN;PEYROLE;0810754E;ECOLE PRIMAIRE PUBLIQUE;SAINT-MAURICE;PUBLIC;0;0;2;47;0;47;0;0;0;0;27;20;79-OCCITANIE-TOULOUSE-TARN-PEYROLE-0810754E;81310
2021;OCCITANIE;TOULOUSE;TARN;PONT-DE-LARN;0810674T;ECOLE PRIM. PU. LOUIS GERMAIN;;PUBLIC;0;0;5;108;37;71;0;17;16;8;15;15;79-OCCITANIE-TOULOUSE-TARN-PONT-DE-LARN-0810674T;81660
2021;OCCITANIE;TOULOUSE;TARN;PONT-DE-LARN;0810676V;ECOLE PRIMAIRE PUBLIQUE;RIGAUTOU;PUBLIC;0;0;3;74;25;49;0;13;7;9;8;12;79-OCCITANIE-TOULOUSE-TARN-PONT-DE-LARN-0810676V;81660
2021;OCCITANIE;TOULOUSE;TARN;PONT-DE-LARN;0810677W;ECOLE PRIMAIRE PUBLIQUE;GINETTE ET GILBERT FOURNES;PUBLIC;0;0;3;77;25;52;0;14;9;7;16;6;79-OCCITANIE-TOULOUSE-TARN-PONT-DE-LARN-0810677W;81660
2021;OCCITANIE;TOULOUSE;TARN;POULAN-POUZOLS;0810481H;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;26;0;26;0;0;0;0;15;11;79-OCCITANIE-TOULOUSE-TARN-POULAN-POUZOLS-0810481H;81120
2021;OCCITANIE;TOULOUSE;TARN;PUYCALVEL;0810566A;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;1;31;31;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-PUYCALVEL-0810566A;81440
2021;OCCITANIE;TOULOUSE;TARN;PUYCELSI;0810216V;ECOLE PRIMAIRE;;PUBLIC;0;0;2;28;12;16;0;3;1;3;5;4;79-OCCITANIE-TOULOUSE-TARN-PUYCELSI-0810216V;81140
2021;OCCITANIE;TOULOUSE;TARN;PUYGOUZON;0811130N;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;11;275;94;181;0;36;41;30;39;35;79-OCCITANIE-TOULOUSE-TARN-PUYGOUZON-0811130N;81990
2021;OCCITANIE;TOULOUSE;TARN;PUYLAURENS;0810854N;ECOLE PRIMAIRE PRIVEE;JEANNE D'ARC;PRIVE;0;0;3;80;29;51;0;7;8;9;13;14;79-OCCITANIE-TOULOUSE-TARN-PUYLAURENS-0810854N;81700
2021;OCCITANIE;TOULOUSE;TARN;PUYLAURENS;0811134T;ECOLE PRIMAIRE PUBLIQUE;DE LA SOURCE;PUBLIC;0;0;11;251;79;163;9;35;36;31;26;35;79-OCCITANIE-TOULOUSE-TARN-PUYLAURENS-0811134T;81700
2021;OCCITANIE;TOULOUSE;TARN;RABASTENS;0810234P;ECOLE PRIMAIRE PUBLIQUE;LAS PEYRAS;PUBLIC;0;0;17;388;111;265;12;41;56;51;51;66;79-OCCITANIE-TOULOUSE-TARN-RABASTENS-0810234P;81800
2021;OCCITANIE;TOULOUSE;TARN;RABASTENS;0811131P;ECOLE PRIMAIRE PRIVEE;PUYSEGUR LA FITE;PRIVE;0;0;7;175;55;120;0;21;20;26;27;26;79-OCCITANIE-TOULOUSE-TARN-RABASTENS-0811131P;81800
2021;OCCITANIE;TOULOUSE;TARN;REALMONT;0810424W;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;3;75;75;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-REALMONT-0810424W;81120
2021;OCCITANIE;TOULOUSE;TARN;REALMONT;0810856R;ECOLE PRIMAIRE PRIVEE;SAINT-JOSEPH;PRIVE;0;0;6;130;38;92;0;17;28;12;24;11;79-OCCITANIE-TOULOUSE-TARN-REALMONT-0810856R;81120
2021;OCCITANIE;TOULOUSE;TARN;REALMONT;0811143C;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;8;154;0;145;9;28;32;27;31;27;79-OCCITANIE-TOULOUSE-TARN-REALMONT-0811143C;81120
2021;OCCITANIE;TOULOUSE;TARN;RIVIERES;0810220Z;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;115;40;75;0;13;13;16;15;18;79-OCCITANIE-TOULOUSE-TARN-RIVIERES-0810220Z;81600
2021;OCCITANIE;TOULOUSE;TARN;ROQUECOURBE;0810918H;ECOLE PRIMAIRE PRIVEE;SAINT-FRANCOIS;PRIVE;0;0;4;89;27;62;0;14;12;14;15;7;79-OCCITANIE-TOULOUSE-TARN-ROQUECOURBE-0810918H;81210
2021;OCCITANIE;TOULOUSE;TARN;ROQUECOURBE;0811047Y;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;2;41;41;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-ROQUECOURBE-0811047Y;81210
2021;OCCITANIE;TOULOUSE;TARN;ROQUECOURBE;0811156S;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;66;0;66;0;14;12;15;7;18;79-OCCITANIE-TOULOUSE-TARN-ROQUECOURBE-0811156S;81210
2021;OCCITANIE;TOULOUSE;TARN;ROQUEMAURE;0810250G;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;49;0;49;0;0;9;14;16;10;79-OCCITANIE-TOULOUSE-TARN-ROQUEMAURE-0810250G;81800
2021;OCCITANIE;TOULOUSE;TARN;ROSIERES;0811142B;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;47;34;13;0;13;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-ROSIERES-0811142B;81400
2021;OCCITANIE;TOULOUSE;TARN;ROUFFIAC;0810485M;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;46;9;37;0;5;7;6;11;8;79-OCCITANIE-TOULOUSE-TARN-ROUFFIAC-0810485M;81150
2021;OCCITANIE;TOULOUSE;TARN;SAINT-AFFRIQUE-LES-MONTAGNES;0810729C;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;55;17;38;0;6;9;7;3;13;79-OCCITANIE-TOULOUSE-TARN-SAINT-AFFRIQUE-LES-MONTAGNES-0810729C;81290
2021;OCCITANIE;TOULOUSE;TARN;SAINT-AGNAN;0810688H;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;1;27;27;0;0;0;0;0;0;0;79-OCCITANIE-TOULOUSE-TARN-SAINT-AGNAN-0810688H;81500
