année;académie;code région;libellé région;série;inscrits;inscrits filles;présents;présents filles;admis;admis filles;admis sans mention;admis mention assez bien;admis mention bien;admis mention très bien;genre;âge;présence;admissibilité;admissibilité détails;Résultats;Effectifs
2020;TOULOUSE;76;Occitanie;Serie professionnelle;2042;712.0;2042.0;712.0;1707.0;604.0;597.0;484.0;455.0;171.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;161
2020;TOULOUSE;76;Occitanie;Serie professionnelle;2042;712.0;2042.0;712.0;1707.0;604.0;597.0;484.0;455.0;171.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;108
2020;TOULOUSE;76;Occitanie;Serie professionnelle;2042;712.0;2042.0;712.0;1707.0;604.0;597.0;484.0;455.0;171.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;110
2020;TOULOUSE;76;Occitanie;Serie professionnelle;1722;609.0;1650.0;592.0;1289.0;483.0;520.0;382.0;292.0;95.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;45
2020;TOULOUSE;76;Occitanie;Serie professionnelle;1722;609.0;1650.0;592.0;1289.0;483.0;520.0;382.0;292.0;95.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;17
2020;TOULOUSE;76;Occitanie;Serie professionnelle;1722;609.0;1650.0;592.0;1289.0;483.0;520.0;382.0;292.0;95.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;174
2020;TOULOUSE;76;Occitanie;Serie generale;113;46.0;91.0;39.0;52.0;27.0;17.0;19.0;10.0;6.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;5
2020;TOULOUSE;76;Occitanie;Serie generale;113;46.0;91.0;39.0;52.0;27.0;17.0;19.0;10.0;6.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;7
2020;TOULOUSE;76;Occitanie;Serie professionnelle;230;84.0;176.0;60.0;117.0;38.0;50.0;24.0;35.0;8.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;22
2020;TOULOUSE;76;Occitanie;Serie professionnelle;230;84.0;176.0;60.0;117.0;38.0;50.0;24.0;35.0;8.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;37
2020;TOULOUSE;76;Occitanie;Serie professionnelle;230;84.0;176.0;60.0;117.0;38.0;50.0;24.0;35.0;8.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;5
2021;MONTPELLIER;76;Occitanie;Serie generale;28530;14455.0;28178.0;14272.0;25305.0;13116.0;4691.0;5999.0;7065.0;7550.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;3100
2021;MONTPELLIER;76;Occitanie;Serie professionnelle;1892;691.0;1794.0;647.0;1505.0;572.0;480.0;563.0;368.0;94.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;75
2021;MONTPELLIER;76;Occitanie;Serie professionnelle;1892;691.0;1794.0;647.0;1505.0;572.0;480.0;563.0;368.0;94.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;357
2021;MONTPELLIER;76;Occitanie;Serie professionnelle;1892;691.0;1794.0;647.0;1505.0;572.0;480.0;563.0;368.0;94.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;219
2021;MONTPELLIER;76;Occitanie;Serie professionnelle;1892;691.0;1794.0;647.0;1505.0;572.0;480.0;563.0;368.0;94.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;52
2021;MONTPELLIER;76;Occitanie;Serie generale;2388;1067.0;2114.0;955.0;1323.0;623.0;621.0;421.0;215.0;66.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;332
2021;MONTPELLIER;76;Occitanie;Serie professionnelle;1047;399.0;957.0;361.0;728.0;290.0;293.0;258.0;153.0;24.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;38
2021;MONTPELLIER;76;Occitanie;Serie professionnelle;1047;399.0;957.0;361.0;728.0;290.0;293.0;258.0;153.0;24.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;101
2021;MONTPELLIER;76;Occitanie;Serie generale;132;63.0;98.0;49.0;41.0;18.0;22.0;12.0;3.0;4.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;10
2021;MONTPELLIER;76;Occitanie;Serie generale;132;63.0;98.0;49.0;41.0;18.0;22.0;12.0;3.0;4.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;7
2021;MONTPELLIER;76;Occitanie;Serie professionnelle;97;32.0;81.0;28.0;46.0;23.0;15.0;19.0;10.0;2.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;9
2021;MONTPELLIER;76;Occitanie;Serie professionnelle;97;32.0;81.0;28.0;46.0;23.0;15.0;19.0;10.0;2.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;4
2021;TOULOUSE;76;Occitanie;Serie generale;30157;15374.0;29959.0;15258.0;27517.0;14224.0;5138.0;6122.0;7311.0;8946.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;3551
2021;TOULOUSE;76;Occitanie;Serie professionnelle;2140;773.0;2061.0;750.0;1679.0;626.0;683.0;549.0;352.0;95.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;128
2021;TOULOUSE;76;Occitanie;Serie professionnelle;2140;773.0;2061.0;750.0;1679.0;626.0;683.0;549.0;352.0;95.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;56
2021;TOULOUSE;76;Occitanie;Serie professionnelle;2140;773.0;2061.0;750.0;1679.0;626.0;683.0;549.0;352.0;95.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;429
2021;TOULOUSE;76;Occitanie;Serie professionnelle;2140;773.0;2061.0;750.0;1679.0;626.0;683.0;549.0;352.0;95.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;224
2021;TOULOUSE;76;Occitanie;Serie generale;2097;960.0;1933.0;885.0;1250.0;603.0;656.0;367.0;175.0;52.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;282
2021;TOULOUSE;76;Occitanie;Serie generale;2097;960.0;1933.0;885.0;1250.0;603.0;656.0;367.0;175.0;52.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;181
2021;TOULOUSE;76;Occitanie;Serie professionnelle;1479;558.0;1335.0;500.0;983.0;370.0;424.0;330.0;187.0;42.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;163
2021;TOULOUSE;76;Occitanie;Serie professionnelle;1479;558.0;1335.0;500.0;983.0;370.0;424.0;330.0;187.0;42.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;14
2021;TOULOUSE;76;Occitanie;Serie professionnelle;1479;558.0;1335.0;500.0;983.0;370.0;424.0;330.0;187.0;42.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;58
2021;TOULOUSE;76;Occitanie;Serie generale;91;35.0;65.0;26.0;36.0;16.0;22.0;10.0;2.0;2.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;11
2021;TOULOUSE;76;Occitanie;Serie generale;91;35.0;65.0;26.0;36.0;16.0;22.0;10.0;2.0;2.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;5
2021;TOULOUSE;76;Occitanie;Serie generale;91;35.0;65.0;26.0;36.0;16.0;22.0;10.0;2.0;2.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;2
2021;TOULOUSE;76;Occitanie;Serie generale;91;35.0;65.0;26.0;36.0;16.0;22.0;10.0;2.0;2.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;2
2021;TOULOUSE;76;Occitanie;Serie professionnelle;164;56.0;135.0;49.0;91.0;33.0;42.0;27.0;15.0;7.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;8
2021;TOULOUSE;76;Occitanie;Serie professionnelle;164;56.0;135.0;49.0;91.0;33.0;42.0;27.0;15.0;7.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;25
2021;TOULOUSE;76;Occitanie;Serie professionnelle;164;56.0;135.0;49.0;91.0;33.0;42.0;27.0;15.0;7.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;19
2011;MONTPELLIER;76;Occitanie;Serie college;21265;10994.0;21057.0;10900.0;19223.0;10088.0;7105.0;6113.0;4197.0;1808.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;3458
2011;MONTPELLIER;76;Occitanie;Serie professionnelle;514;221.0;483.0;211.0;429.0;193.0;248.0;138.0;41.0;2.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;24
2011;MONTPELLIER;76;Occitanie;Serie professionnelle;514;221.0;483.0;211.0;429.0;193.0;248.0;138.0;41.0;2.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2011;MONTPELLIER;76;Occitanie;Serie professionnelle;514;221.0;483.0;211.0;429.0;193.0;248.0;138.0;41.0;2.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;36
2011;MONTPELLIER;76;Occitanie;Serie technologique;466;196.0;452.0;193.0;402.0;177.0;222.0;139.0;41.0;0.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;72
2011;MONTPELLIER;76;Occitanie;Serie technologique;466;196.0;452.0;193.0;402.0;177.0;222.0;139.0;41.0;0.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;23
2011;MONTPELLIER;76;Occitanie;Serie technologique;466;196.0;452.0;193.0;402.0;177.0;222.0;139.0;41.0;0.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2011;MONTPELLIER;76;Occitanie;Serie technologique;466;196.0;452.0;193.0;402.0;177.0;222.0;139.0;41.0;0.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;3
2011;MONTPELLIER;76;Occitanie;Serie technologique;466;196.0;452.0;193.0;402.0;177.0;222.0;139.0;41.0;0.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;140
2011;MONTPELLIER;76;Occitanie;Serie college;5516;2589.0;5021.0;2378.0;2992.0;1487.0;2389.0;508.0;81.0;14.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;250
2011;MONTPELLIER;76;Occitanie;Serie professionnelle;1272;512.0;1089.0;433.0;860.0;354.0;584.0;228.0;46.0;2.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;79
2011;MONTPELLIER;76;Occitanie;Serie professionnelle;1272;512.0;1089.0;433.0;860.0;354.0;584.0;228.0;46.0;2.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;2
2011;MONTPELLIER;76;Occitanie;Serie technologique;994;391.0;897.0;355.0;713.0;305.0;494.0;198.0;21.0;0.0;Filles;16 ans;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;88
2011;MONTPELLIER;76;Occitanie;Serie technologique;994;391.0;897.0;355.0;713.0;305.0;494.0;198.0;21.0;0.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;10
2011;MONTPELLIER;76;Occitanie;Serie technologique;994;391.0;897.0;355.0;713.0;305.0;494.0;198.0;21.0;0.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;36
2011;MONTPELLIER;76;Occitanie;Serie technologique;994;391.0;897.0;355.0;713.0;305.0;494.0;198.0;21.0;0.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;50
2011;MONTPELLIER;76;Occitanie;Serie technologique;994;391.0;897.0;355.0;713.0;305.0;494.0;198.0;21.0;0.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;134
2011;MONTPELLIER;76;Occitanie;Serie technologique;994;391.0;897.0;355.0;713.0;305.0;494.0;198.0;21.0;0.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;0
2011;MONTPELLIER;76;Occitanie;Serie college;606;283.0;468.0;225.0;220.0;100.0;182.0;34.0;3.0;1.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;14
2011;MONTPELLIER;76;Occitanie;Serie college;606;283.0;468.0;225.0;220.0;100.0;182.0;34.0;3.0;1.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;1
2011;MONTPELLIER;76;Occitanie;Serie technologique;237;108.0;177.0;75.0;121.0;52.0;81.0;37.0;3.0;0.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2011;MONTPELLIER;76;Occitanie;Serie technologique;237;108.0;177.0;75.0;121.0;52.0;81.0;37.0;3.0;0.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;33
2011;MONTPELLIER;76;Occitanie;Serie technologique;237;108.0;177.0;75.0;121.0;52.0;81.0;37.0;3.0;0.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;21
2011;TOULOUSE;76;Occitanie;Serie college;22595;11860.0;22488.0;11804.0;20920.0;11154.0;5969.0;7090.0;5346.0;2515.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;918
2011;TOULOUSE;76;Occitanie;Serie college;22595;11860.0;22488.0;11804.0;20920.0;11154.0;5969.0;7090.0;5346.0;2515.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;3148
2011;TOULOUSE;76;Occitanie;Serie college;22595;11860.0;22488.0;11804.0;20920.0;11154.0;5969.0;7090.0;5346.0;2515.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;3384
2011;TOULOUSE;76;Occitanie;Serie professionnelle;205;86.0;198.0;84.0;156.0;66.0;73.0;65.0;18.0;0.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;5
2011;TOULOUSE;76;Occitanie;Serie professionnelle;205;86.0;198.0;84.0;156.0;66.0;73.0;65.0;18.0;0.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;37
2011;TOULOUSE;76;Occitanie;Serie professionnelle;205;86.0;198.0;84.0;156.0;66.0;73.0;65.0;18.0;0.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;0
2011;TOULOUSE;76;Occitanie;Serie technologique;591;208.0;581.0;207.0;497.0;181.0;248.0;196.0;52.0;1.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2011;TOULOUSE;76;Occitanie;Serie technologique;591;208.0;581.0;207.0;497.0;181.0;248.0;196.0;52.0;1.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;1
2011;TOULOUSE;76;Occitanie;Serie technologique;591;208.0;581.0;207.0;497.0;181.0;248.0;196.0;52.0;1.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;30
2011;TOULOUSE;76;Occitanie;Serie college;5262;2366.0;4989.0;2249.0;3129.0;1448.0;2293.0;719.0;100.0;17.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;11
2011;TOULOUSE;76;Occitanie;Serie professionnelle;781;335.0;689.0;302.0;453.0;215.0;279.0;148.0;26.0;0.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;125
2011;TOULOUSE;76;Occitanie;Serie professionnelle;781;335.0;689.0;302.0;453.0;215.0;279.0;148.0;26.0;0.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;59
2011;TOULOUSE;76;Occitanie;Serie professionnelle;781;335.0;689.0;302.0;453.0;215.0;279.0;148.0;26.0;0.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;75
2011;TOULOUSE;76;Occitanie;Serie technologique;1526;581.0;1441.0;552.0;1111.0;410.0;678.0;365.0;67.0;1.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;27
2011;TOULOUSE;76;Occitanie;Serie technologique;1526;581.0;1441.0;552.0;1111.0;410.0;678.0;365.0;67.0;1.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;142
2011;TOULOUSE;76;Occitanie;Serie technologique;1526;581.0;1441.0;552.0;1111.0;410.0;678.0;365.0;67.0;1.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;40
2011;TOULOUSE;76;Occitanie;Serie college;567;251.0;498.0;221.0;269.0;131.0;210.0;53.0;6.0;0.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;33
2011;TOULOUSE;76;Occitanie;Serie college;567;251.0;498.0;221.0;269.0;131.0;210.0;53.0;6.0;0.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2011;TOULOUSE;76;Occitanie;Serie professionnelle;569;264.0;381.0;172.0;221.0;99.0;142.0;66.0;12.0;1.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;10
2011;TOULOUSE;76;Occitanie;Serie technologique;314;146.0;270.0;127.0;193.0;88.0;136.0;51.0;6.0;0.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2011;TOULOUSE;76;Occitanie;Serie technologique;314;146.0;270.0;127.0;193.0;88.0;136.0;51.0;6.0;0.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;25
2012;MONTPELLIER;76;Occitanie;Serie college;21883;11366.0;21770.0;11317.0;19845.0;10564.0;5554.0;6587.0;5227.0;2477.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;3375
2012;MONTPELLIER;76;Occitanie;Serie college;21883;11366.0;21770.0;11317.0;19845.0;10564.0;5554.0;6587.0;5227.0;2477.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;3004
2012;MONTPELLIER;76;Occitanie;Serie college;21883;11366.0;21770.0;11317.0;19845.0;10564.0;5554.0;6587.0;5227.0;2477.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;753
2012;MONTPELLIER;76;Occitanie;Serie college;21883;11366.0;21770.0;11317.0;19845.0;10564.0;5554.0;6587.0;5227.0;2477.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;1172
2012;MONTPELLIER;76;Occitanie;Serie college;21883;11366.0;21770.0;11317.0;19845.0;10564.0;5554.0;6587.0;5227.0;2477.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;2911
2012;MONTPELLIER;76;Occitanie;Serie college;21883;11366.0;21770.0;11317.0;19845.0;10564.0;5554.0;6587.0;5227.0;2477.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;2223
2012;MONTPELLIER;76;Occitanie;Serie professionnelle;619;240.0;593.0;235.0;496.0;199.0;272.0;185.0;39.0;0.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;24
2012;MONTPELLIER;76;Occitanie;Serie professionnelle;619;240.0;593.0;235.0;496.0;199.0;272.0;185.0;39.0;0.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;5
2012;MONTPELLIER;76;Occitanie;Serie professionnelle;619;240.0;593.0;235.0;496.0;199.0;272.0;185.0;39.0;0.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;109
2012;MONTPELLIER;76;Occitanie;Serie college;5237;2440.0;4953.0;2290.0;2898.0;1445.0;2082.0;699.0;104.0;13.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;150
2012;MONTPELLIER;76;Occitanie;Serie college;5237;2440.0;4953.0;2290.0;2898.0;1445.0;2082.0;699.0;104.0;13.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;1210
2012;MONTPELLIER;76;Occitanie;Serie college;5237;2440.0;4953.0;2290.0;2898.0;1445.0;2082.0;699.0;104.0;13.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;3
2012;MONTPELLIER;76;Occitanie;Serie professionnelle;1428;566.0;1271.0;499.0;907.0;382.0;590.0;260.0;56.0;1.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;344
2012;MONTPELLIER;76;Occitanie;Serie technologique;804;319.0;763.0;305.0;609.0;254.0;370.0;201.0;37.0;1.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;27
2012;MONTPELLIER;76;Occitanie;Serie technologique;804;319.0;763.0;305.0;609.0;254.0;370.0;201.0;37.0;1.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;103
2012;MONTPELLIER;76;Occitanie;Serie technologique;804;319.0;763.0;305.0;609.0;254.0;370.0;201.0;37.0;1.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;1
2012;MONTPELLIER;76;Occitanie;Serie college;529;248.0;417.0;188.0;199.0;89.0;148.0;46.0;4.0;1.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;17
2012;MONTPELLIER;76;Occitanie;Serie college;529;248.0;417.0;188.0;199.0;89.0;148.0;46.0;4.0;1.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;3
2012;MONTPELLIER;76;Occitanie;Serie professionnelle;490;215.0;287.0;117.0;180.0;66.0;118.0;53.0;8.0;1.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;20
2012;MONTPELLIER;76;Occitanie;Serie professionnelle;490;215.0;287.0;117.0;180.0;66.0;118.0;53.0;8.0;1.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;105
2012;MONTPELLIER;76;Occitanie;Serie technologique;107;43.0;94.0;38.0;71.0;29.0;44.0;19.0;7.0;1.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;4
2012;MONTPELLIER;76;Occitanie;Serie technologique;107;43.0;94.0;38.0;71.0;29.0;44.0;19.0;7.0;1.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;10
